"","st_icpsr_MI_rate_black","vra2_x_post1965","state","year","st_census_urban_perc"
"253",107.43302154541,0,"North Carolina","1960",0.399321168661118
"254",420.872863769531,0,"Maryland","1960",0.737357079982758
"255",56.9565238952637,0,"Mississippi","1960",0.362572133541107
"256",70.6281890869141,0,"Tennessee","1960",0.520817458629608
"257",74.4444427490234,0,"West Virginia","1960",0.366414755582809
"258",72,0,"New Mexico","1960",0.619062006473541
"259",113.943161010742,0,"Georgia","1960",0.53864061832428
"260",30.4086532592773,0,"South Carolina","1960",0.426998972892761
"261",137.878784179688,0,"Arizona","1960",0.724012434482574
"262",94.0669860839844,0,"Louisiana","1960",0.613115429878235
"263",128.211578369141,0,"Missouri","1960",0.661600649356842
"264",169.545455932617,0,"Oklahoma","1960",0.600849211215973
"265",116.581886291504,0,"Alabama","1960",0.515358984470367
"266",146.774185180664,0,"Delaware","1960",0.686560332775116
"267",121.078834533691,0,"Texas","1960",0.727684676647186
"268",154.587158203125,0,"Kentucky","1960",0.449114561080933
"269",119.151512145996,0,"Virginia","1960",0.542066812515259
"270",150.900909423828,0,"Florida","1960",0.761658728122711
"271",123.668099762652,0,"Delaware","1961",0.690074729919434
"272",62.0918178736539,0,"Tennessee","1961",0.527489304542542
"273",145.074801676438,0,"Kentucky","1961",0.456523913145066
"274",133.929853298675,0,"Georgia","1961",0.545088762044905
"275",200.770965588991,0,"Oklahoma","1961",0.608758866786957
"276",42.7431767678225,0,"West Virginia","1961",0.368729627132415
"277",103.068534851074,0,"Louisiana","1961",0.617883199453352
"278",398.798461324895,0,"Maryland","1961",0.740205496549606
"279",128.773853577131,0,"Missouri","1961",0.665528500080109
"280",114.653350830078,0,"Virginia","1961",0.550995439291
"281",170.56485880694,0,"Texas","1961",0.734590774774553
"282",121.563188158384,0,"Arizona","1961",0.731167572736741
"283",63.922721862793,0,"North Carolina","1961",0.404317435622215
"284",34.385855117765,0,"South Carolina","1961",0.431864696741105
"285",52.5493427541914,0,"New Mexico","1961",0.626917123794556
"286",110.67259979248,0,"Alabama","1961",0.522239017486573
"287",53.5072107441868,0,"Mississippi","1961",0.370820158720015
"288",156.304992675781,0,"Florida","1961",0.766031670570374
"289",85.5455232814151,0,"Virginia","1962",0.559924066066742
"290",410.001956599791,0,"Maryland","1962",0.743053913116455
"291",169.837771889431,0,"Oklahoma","1962",0.616668522357941
"292",156.386852280805,0,"Texas","1962",0.741496872901918
"293",137.718948881068,0,"Kentucky","1962",0.463933265209198
"294",121.020145547017,0,"Delaware","1962",0.693589127063752
"295",60.522346496582,0,"North Carolina","1962",0.409313702583313
"296",143.082286509775,0,"Missouri","1962",0.669456350803375
"297",91.5540008544922,0,"Louisiana","1962",0.622650969028472
"298",63.104663848877,0,"Tennessee","1962",0.534161150455475
"299",-2.77819252489914,0,"South Carolina","1962",0.436730420589447
"300",128.290451049805,0,"Georgia","1962",0.551536905765532
"301",32.8299527162713,0,"Mississippi","1962",0.379068183898926
"302",79.7045679286535,0,"Arizona","1962",0.738322710990905
"303",52.2962212222986,0,"West Virginia","1962",0.371044498682022
"304",102.315612792969,0,"Alabama","1962",0.529119050502777
"305",28.7280963203272,0,"New Mexico","1962",0.63477224111557
"306",149.107864379883,0,"Florida","1962",0.770404613018036
"307",97.8891067504883,0,"Alabama","1963",0.535999083518982
"308",131.576080322266,0,"Georgia","1963",0.55798504948616
"309",183.289604534687,0,"Oklahoma","1963",0.624578177928925
"310",60.4864730834961,0,"North Carolina","1963",0.41430996954441
"311",114.20166015625,0,"Virginia","1963",0.568852692842484
"312",84.9877023196901,0,"Mississippi","1963",0.387316209077834
"313",101.63355255127,0,"Louisiana","1963",0.627418738603591
"314",406.370338436813,0,"Maryland","1963",0.745902329683304
"315",120.61720733147,0,"Missouri","1963",0.673384201526642
"316",53.4773166918782,0,"South Carolina","1963",0.44159614443779
"317",120.233267835707,0,"Delaware","1963",0.697103524208069
"318",92.3210234569926,0,"New Mexico","1963",0.642627358436584
"319",118.46984196631,0,"Tennessee","1963",0.540832996368408
"320",156.330234266721,0,"Texas","1963",0.748402971029282
"321",90.9309746628589,0,"Arizona","1963",0.745477849245072
"322",102.327619846381,0,"West Virginia","1963",0.373359370231628
"323",151.172888356663,0,"Kentucky","1963",0.471342617273331
"324",121.17928314209,0,"Florida","1963",0.774777555465699
"325",69.5407943725586,0,"Tennessee","1964",0.547504842281342
"326",89.4095611572266,0,"Louisiana","1964",0.632186508178711
"327",61.8931999206543,0,"West Virginia","1964",0.375674241781234
"328",150.709838867188,0,"Georgia","1964",0.564433193206787
"329",372.817138671875,0,"Maryland","1964",0.748750746250153
"330",42.420539855957,0,"South Carolina","1964",0.446461868286134
"331",63.529411315918,0,"New Mexico","1964",0.650482475757599
"332",197.454849243164,0,"Oklahoma","1964",0.632487833499908
"333",101.64835357666,0,"Arizona","1964",0.752632987499238
"334",92.771369934082,0,"Virginia","1964",0.577781319618225
"335",53.9927406311035,0,"Mississippi","1964",0.395564234256742
"336",132.54753112793,0,"Texas","1964",0.755309069156647
"337",137.142852783203,0,"Delaware","1964",0.700617921352387
"338",118.210868835449,0,"Missouri","1964",0.677312052249909
"339",97.9240951538086,0,"Alabama","1964",0.542879116535188
"340",101.269081115723,0,"North Carolina","1964",0.419306236505507
"341",143.173751831055,0,"Kentucky","1964",0.478751969337464
"342",132.805999755859,0,"Florida","1964",0.779150497913362
"343",85.5574340820312,0,"Alabama","1965",0.549759149551392
"344",65.7377650072287,0,"North Carolina","1965",0.424302503466606
"345",133.462284822761,0,"Texas","1965",0.762215167284012
"346",40.6059024476852,0,"Mississippi","1965",0.403812259435654
"347",113.161596253767,0,"South Carolina","1965",0.451327592134476
"348",170.550404724615,0,"Missouri","1965",0.681239902973175
"349",97.0793830078266,0,"Arizona","1965",0.759788125753403
"350",187.067115968706,0,"Oklahoma","1965",0.640397489070892
"351",91.2380628040429,0,"West Virginia","1965",0.377989113330841
"352",154.546081542969,0,"Georgia","1965",0.570881336927414
"353",92.4892120361328,0,"Louisiana","1965",0.63695427775383
"354",79.8954620361328,0,"Tennessee","1965",0.554176688194275
"355",165.539170390106,0,"Kentucky","1965",0.486161321401596
"356",87.3241653442383,0,"Virginia","1965",0.586709946393967
"357",81.1662113694764,0,"New Mexico","1965",0.658337593078613
"358",112.164829457218,0,"Delaware","1965",0.704132318496704
"359",323.907619320268,0,"Maryland","1965",0.751599162817001
"360",157.831909179688,0,"Florida","1965",0.783523440361023
"523",147.839735676944,0,"Missouri","1975",0.691074311733246
"524",25.3521137237549,0,"New Mexico","1975",0.709527790546417
"525",91.8449935913086,1,"Mississippi","1975",0.459133952856064
"526",106.240603164741,0,"West Virginia","1975",0.375665783882141
"527",200.000015258789,1,"North Carolina","1975",0.464608281850815
"528",97.6671829223633,0,"Arizona","1975",0.816940814256668
"529",184.56578499158,0,"Texas","1975",0.796604067087173
"530",303.021362304688,1,"Georgia","1975",0.613570511341095
"531",175.225191970405,1,"South Carolina","1975",0.508383899927139
"532",252.105291849616,0,"Oklahoma","1975",0.67631784081459
"533",283.355000012308,0,"Maryland","1975",0.784459054470062
"534",129.991638183594,1,"Louisiana","1975",0.67364165186882
"535",156.101089477539,0,"Tennessee","1975",0.595826387405396
"536",219.14892578125,0,"Delaware","1975",0.714034169912338
"537",111.876243591309,1,"Virginia","1975",0.645725458860397
"538",184.55598449707,0,"Kentucky","1975",0.515946626663208
"539",110.719833374023,1,"Alabama","1975",0.592256873846054
"540",242.021286010742,0,"Florida","1975",0.824000865221024
"541",182.618422221021,1,"South Carolina","1976",0.514929437637328
"542",205.80256652832,1,"North Carolina","1976",0.46767317056656
"543",213.250518798828,0,"Delaware","1976",0.712500143051147
"544",161.536544799805,0,"Texas","1976",0.796575748920441
"545",206.529998779297,0,"Kentucky","1976",0.514494335651397
"546",87.6712341308594,0,"West Virginia","1976",0.372886246442794
"547",100.964263916016,0,"Arizona","1976",0.821216213703156
"548",252.244263030115,0,"Oklahoma","1976",0.675592255592346
"549",130.82926940918,1,"Virginia","1976",0.648599934577941
"550",167.044815063477,0,"Tennessee","1976",0.597484481334686
"551",244.815673828125,1,"Georgia","1976",0.615660202503204
"552",200.110656738281,0,"Missouri","1976",0.689113342761994
"553",79.4178314208984,1,"Mississippi","1976",0.461950266361237
"554",36.533561706543,0,"New Mexico","1976",0.711910712718964
"555",138.852355957031,1,"Louisiana","1976",0.676211357116699
"556",27.6469383239746,1,"Alabama","1976",0.593876385688782
"557",329.758873256691,0,"Maryland","1976",0.788182616233826
"558",271.169036865234,0,"Florida","1976",0.827723407745362
"559",64.1125869750977,0,"Arizona","1977",0.825491613149643
"560",81.0437848636422,0,"West Virginia","1977",0.370106709003449
"561",185.293045043945,0,"Missouri","1977",0.687152373790741
"562",169.465637207031,1,"Virginia","1977",0.651474410295486
"563",124.615631103516,1,"Louisiana","1977",0.678781062364578
"564",202.097702026367,1,"Georgia","1977",0.617749893665313
"565",158.085510253906,0,"Texas","1977",0.796547430753708
"566",137.803045452932,1,"Mississippi","1977",0.464766579866409
"567",71.580436706543,1,"Alabama","1977",0.59549589753151
"568",282.050625889116,0,"Maryland","1977",0.791906177997589
"569",60.8237032155941,0,"New Mexico","1977",0.71429363489151
"570",148.349349975586,0,"Tennessee","1977",0.599142575263977
"571",173.909772652272,1,"South Carolina","1977",0.521474975347518
"572",172.890228271484,0,"Kentucky","1977",0.513042044639587
"573",211.098785400391,1,"North Carolina","1977",0.470738059282303
"574",192.540328979492,0,"Delaware","1977",0.710966116189957
"575",233.354883928156,0,"Oklahoma","1977",0.674866670370102
"576",254.949096679688,0,"Florida","1977",0.831445950269699
"577",140.802993774414,1,"Virginia","1978",0.654348886013031
"578",223.909881591797,1,"North Carolina","1978",0.473802947998047
"579",151.830337524414,0,"Texas","1978",0.796519112586975
"580",179.764251708984,0,"Delaware","1978",0.709432089328766
"581",44.5945930480957,0,"West Virginia","1978",0.367327171564102
"582",103.409812927246,1,"Louisiana","1978",0.681350767612457
"583",181.905807495117,1,"Georgia","1978",0.619839584827423
"584",130.166107805282,1,"Mississippi","1978",0.467582893371582
"585",317.201049804688,0,"Maryland","1978",0.795629739761353
"586",178.912567138672,0,"Kentucky","1978",0.511589753627777
"587",124.804105322088,0,"Tennessee","1978",0.600800669193268
"588",313.676391601562,1,"Alabama","1978",0.597115409374237
"589",222.664412819048,0,"Oklahoma","1978",0.674141085147858
"590",168.523178100586,0,"Missouri","1978",0.685191404819489
"591",158.965072631836,1,"South Carolina","1978",0.528020513057708
"592",72.3240127563477,0,"Arizona","1978",0.829767012596131
"593",24.6252689361572,0,"New Mexico","1978",0.716676557064057
"594",230.527465820312,0,"Florida","1978",0.835168492794037
"595",169.052352905273,1,"South Carolina","1979",0.534566050767898
"596",22.8023796081543,0,"New Mexico","1979",0.719059479236603
"597",86.218958623589,0,"Arizona","1979",0.834042412042619
"598",154.42121887207,0,"Texas","1979",0.796490794420242
"599",293.846603890138,0,"Maryland","1979",0.799353301525116
"600",92.8134307861328,1,"Louisiana","1979",0.683920472860336
"601",99.328857421875,0,"West Virginia","1979",0.364547634124755
"602",229.346664428711,1,"North Carolina","1979",0.476867836713791
"603",148.279541015625,0,"Missouri","1979",0.683230435848236
"604",157.639357090048,0,"Delaware","1979",0.707898062467575
"605",114.448408828544,0,"Tennessee","1979",0.602458763122559
"606",183.263717651367,1,"Georgia","1979",0.621929275989532
"607",158.351409912109,0,"Kentucky","1979",0.510137462615967
"608",118.407852172852,1,"Mississippi","1979",0.470399206876755
"609",118.555755615234,1,"Virginia","1979",0.657223361730575
"610",220.226657666172,0,"Oklahoma","1979",0.673415499925613
"611",315.377777099609,1,"Alabama","1979",0.598734921216965
"612",221.576924114103,0,"Florida","1979",0.838891035318375
"613",160.747665405273,0,"Delaware","1980",0.706364035606384
"614",201.98486328125,0,"Maryland","1980",0.803076863288879
"615",212.512817382812,1,"South Carolina","1980",0.541111588478088
"616",198.824676513672,1,"Alabama","1980",0.600354433059692
"617",196.304840087891,0,"Texas","1980",0.79646247625351
"618",131.22102355957,1,"Louisiana","1980",0.686490178108215
"619",59.2151615999141,0,"New Mexico","1980",0.721442401409149
"620",238.434158325195,0,"Kentucky","1980",0.508685171604156
"621",183.535919189453,1,"Mississippi","1980",0.473215520381927
"622",73.3333358764648,0,"West Virginia","1980",0.36176809668541
"623",90.3563919067383,0,"Arizona","1980",0.838317811489105
"624",282.947357177734,1,"North Carolina","1980",0.479932725429535
"625",172.751327514648,0,"Tennessee","1980",0.604116857051849
"626",152.641006469727,1,"Virginia","1980",0.66009783744812
"627",194.570922851562,0,"Missouri","1980",0.681269466876984
"628",239.577850341797,1,"Georgia","1980",0.624018967151642
"629",267.093761872656,0,"Oklahoma","1980",0.672689914703369
"630",256.145965576172,0,"Florida","1980",0.842613577842712
"631",208.394560674823,1,"Alabama","1981",0.600695091485977
"632",229.099589035469,0,"Texas","1981",0.797082966566086
"633",190.101051836942,0,"Kentucky","1981",0.509653061628342
"634",282.316313558041,0,"Maryland","1981",0.804092091321945
"635",135.069274902344,1,"Louisiana","1981",0.685892754793167
"636",231.845017842096,0,"Delaware","1981",0.708757406473159
"637",93.5890824856245,0,"New Mexico","1981",0.722275102138519
"638",216.183089803618,0,"Oklahoma","1981",0.673139297962189
"639",113.740191861451,1,"Mississippi","1981",0.472945168614388
"640",303.759682733766,1,"North Carolina","1981",0.4822933614254
"641",135.689849853516,1,"Virginia","1981",0.663478624820709
"642",155.21728515625,0,"Tennessee","1981",0.604599887132645
"643",282.232055664062,1,"South Carolina","1981",0.541647410392761
"644",210.77881322652,0,"Missouri","1981",0.681853854656219
"645",117.722397824809,0,"West Virginia","1981",0.361732479929924
"646",272.339599609375,1,"Georgia","1981",0.624865025281906
"647",116.66003194558,0,"Arizona","1981",0.841983258724213
"648",278.802551269531,0,"Florida","1981",0.843121045827866
"649",245.360931396484,0,"Texas","1982",0.797703456878662
"650",391.265625,0,"Delaware","1982",0.711150777339935
"651",260.179443359375,0,"Kentucky","1982",0.510620951652527
"652",246.453216552734,1,"Alabama","1982",0.601035749912262
"653",217.451522827148,1,"South Carolina","1982",0.542183232307434
"654",227.540313720703,0,"Tennessee","1982",0.60508291721344
"655",187.18830871582,1,"Virginia","1982",0.666859412193298
"656",224.598358154297,1,"Mississippi","1982",0.472674816846848
"657",140.401996953861,0,"Arizona","1982",0.84564870595932
"658",45.1595458984375,0,"New Mexico","1982",0.72310780286789
"659",326.09521484375,1,"Georgia","1982",0.62571108341217
"660",327.686009078946,0,"Oklahoma","1982",0.673588681221008
"661",336.702850341797,1,"North Carolina","1982",0.484653997421264
"662",308.269192691873,0,"Maryland","1982",0.805107319355011
"663",140.831329345703,1,"Louisiana","1982",0.685295331478119
"664",143.421051025391,0,"West Virginia","1982",0.361696863174438
"665",236.419540405273,0,"Missouri","1982",0.682438242435455
"666",346.302093505859,0,"Florida","1982",0.843628513813019
